"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","26","Estimate - de jure","Final figure, complete","2013","427790","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","27","Census - de jure - complete tabulation","Final figure, complete","2014","425400","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","27","Estimate - de jure","Final figure, complete","2013","425126","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","27","Estimate - de jure","Final figure, complete","2013","423593","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","28","Census - de jure - complete tabulation","Final figure, complete","2014","425145","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","28","Estimate - de jure","Final figure, complete","2013","428262","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","28","Estimate - de jure","Final figure, complete","2013","425025","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","29","Census - de jure - complete tabulation","Final figure, complete","2014","428495","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","29","Estimate - de jure","Final figure, complete","2013","428925","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","29","Estimate - de jure","Final figure, complete","2013","430822","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","30","Census - de jure - complete tabulation","Final figure, complete","2014","437595","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","30","Estimate - de jure","Final figure, complete","2013","434468","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","30","Estimate - de jure","Final figure, complete","2013","434262","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2014","2059312","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","31","Census - de jure - complete tabulation","Final figure, complete","2014","432334","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","31","Estimate - de jure","Final figure, complete","2013","436318","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","31","Estimate - de jure","Final figure, complete","2013","427206","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","32","Census - de jure - complete tabulation","Final figure, complete","2014","411748","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","32","Estimate - de jure","Final figure, complete","2013","420578","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","32","Estimate - de jure","Final figure, complete","2013","405722","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","33","Census - de jure - complete tabulation","Final figure, complete","2014","387623","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","33","Estimate - de jure","Final figure, complete","2013","392479","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","33","Estimate - de jure","Final figure, complete","2013","389102","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","34","Census - de jure - complete tabulation","Final figure, complete","2014","390012","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","34","Estimate - de jure","Final figure, complete","2013","387494","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","34","Estimate - de jure","Final figure, complete","2013","389750","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","35","Census - de jure - complete tabulation","Final figure, complete","2014","391313","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","35","Estimate - de jure","Final figure, complete","2013","393012","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","35","Estimate - de jure","Final figure, complete","2013","396120","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2014","2082310","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","36","Census - de jure - complete tabulation","Final figure, complete","2014","401624","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","36","Estimate - de jure","Final figure, complete","2013","400161","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","36","Estimate - de jure","Final figure, complete","2013","402942","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","37","Census - de jure - complete tabulation","Final figure, complete","2014","410101","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","37","Estimate - de jure","Final figure, complete","2013","406697","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","37","Estimate - de jure","Final figure, complete","2013","415484","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","38","Census - de jure - complete tabulation","Final figure, complete","2014","429969","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","38","Estimate - de jure","Final figure, complete","2013","425323","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","38","Estimate - de jure","Final figure, complete","2013","434106","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","39","Census - de jure - complete tabulation","Final figure, complete","2014","449303","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","39","Estimate - de jure","Final figure, complete","2013","443860","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","39","Estimate - de jure","Final figure, complete","2013","450186","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","40","Census - de jure - complete tabulation","Final figure, complete","2014","453430","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","40","Estimate - de jure","Final figure, complete","2013","455459","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","40","Estimate - de jure","Final figure, complete","2013","451416","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2014","2283902","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","41","Census - de jure - complete tabulation","Final figure, complete","2014","447356","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","41","Estimate - de jure","Final figure, complete","2013","445586","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","41","Estimate - de jure","Final figure, complete","2013","452086","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","42","Census - de jure - complete tabulation","Final figure, complete","2014","458079","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","42","Estimate - de jure","Final figure, complete","2013","456783","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","42","Estimate - de jure","Final figure, complete","2013","458228","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","43","Census - de jure - complete tabulation","Final figure, complete","2014","458591","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","43","Estimate - de jure","Final figure, complete","2013","457484","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","43","Estimate - de jure","Final figure, complete","2013","462969","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","44","Census - de jure - complete tabulation","Final figure, complete","2014","466446","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","44","Estimate - de jure","Final figure, complete","2013","466094","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","44","Estimate - de jure","Final figure, complete","2013","465437","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","45","Census - de jure - complete tabulation","Final figure, complete","2014","464741","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","45","Estimate - de jure","Final figure, complete","2013","463686","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","45","Estimate - de jure","Final figure, complete","2013","466377","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2014","2293572","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","46","Census - de jure - complete tabulation","Final figure, complete","2014","469717","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","46","Estimate - de jure","Final figure, complete","2013","468213","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","46","Estimate - de jure","Final figure, complete","2013","466467","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","47","Census - de jure - complete tabulation","Final figure, complete","2014","461419","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","47","Estimate - de jure","Final figure, complete","2013","464223","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","47","Estimate - de jure","Final figure, complete","2013","460344","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","48","Census - de jure - complete tabulation","Final figure, complete","2014","454785","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","48","Estimate - de jure","Final figure, complete","2013","456079","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","48","Estimate - de jure","Final figure, complete","2013","452004","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","49","Census - de jure - complete tabulation","Final figure, complete","2014","442910","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","49","Estimate - de jure","Final figure, complete","2013","447778","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","49","Estimate - de jure","Final figure, complete","2013","441118","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","50","Census - de jure - complete tabulation","Final figure, complete","2014","431315","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","50","Estimate - de jure","Final figure, complete","2013","433173","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","50","Estimate - de jure","Final figure, complete","2013","425386","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2014","2028748","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","51","Census - de jure - complete tabulation","Final figure, complete","2014","411549","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","51","Estimate - de jure","Final figure, complete","2013","416388","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","51","Estimate - de jure","Final figure, complete","2013","412828","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","52","Census - de jure - complete tabulation","Final figure, complete","2014","405871","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","52","Estimate - de jure","Final figure, complete","2013","407779","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","52","Estimate - de jure","Final figure, complete","2013","404462","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","53","Census - de jure - complete tabulation","Final figure, complete","2014","398161","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","53","Estimate - de jure","Final figure, complete","2013","399278","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","53","Estimate - de jure","Final figure, complete","2013","392904","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","54","Census - de jure - complete tabulation","Final figure, complete","2014","381852","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","54","Estimate - de jure","Final figure, complete","2013","384708","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","54","Estimate - de jure","Final figure, complete","2013","379164","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","55","Census - de jure - complete tabulation","Final figure, complete","2014","367483","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","55","Estimate - de jure","Final figure, complete","2013","372187","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","55","Estimate - de jure","Final figure, complete","2013","366182","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2014","1785598","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","56","Census - de jure - complete tabulation","Final figure, complete","2014","358924","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","56","Estimate - de jure","Final figure, complete","2013","358149","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","56","Estimate - de jure","Final figure, complete","2013","359676","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","57","Census - de jure - complete tabulation","Final figure, complete","2014","360725","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","57","Estimate - de jure","Final figure, complete","2013","359232","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","57","Estimate - de jure","Final figure, complete","2013","358198","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","58","Census - de jure - complete tabulation","Final figure, complete","2014","351768","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","58","Estimate - de jure","Final figure, complete","2013","355330","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","58","Estimate - de jure","Final figure, complete","2013","351220","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","59","Census - de jure - complete tabulation","Final figure, complete","2014","346698","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","59","Estimate - de jure","Final figure, complete","2013","344537","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","59","Estimate - de jure","Final figure, complete","2013","347328","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","60","Census - de jure - complete tabulation","Final figure, complete","2014","347932","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","60","Estimate - de jure","Final figure, complete","2013","347508","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","60","Estimate - de jure","Final figure, complete","2013","352170","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2014","1868912","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","61","Census - de jure - complete tabulation","Final figure, complete","2014","357350","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","61","Estimate - de jure","Final figure, complete","2013","353665","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","61","Estimate - de jure","Final figure, complete","2013","360392","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","62","Census - de jure - complete tabulation","Final figure, complete","2014","366898","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","62","Estimate - de jure","Final figure, complete","2013","363730","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","62","Estimate - de jure","Final figure, complete","2013","375510","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","63","Census - de jure - complete tabulation","Final figure, complete","2014","397077","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","63","Estimate - de jure","Final figure, complete","2013","382951","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","63","Estimate - de jure","Final figure, complete","2013","400878","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","64","Census - de jure - complete tabulation","Final figure, complete","2014","399655","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","64","Estimate - de jure","Final figure, complete","2013","415577","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","64","Estimate - de jure","Final figure, complete","2013","370594","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","65","Census - de jure - complete tabulation","Final figure, complete","2014","306635","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","65","Estimate - de jure","Final figure, complete","2013","321178","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","65","Estimate - de jure","Final figure, complete","2013","318444","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2014","1463355","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","66","Census - de jure - complete tabulation","Final figure, complete","2014","322473","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","66","Estimate - de jure","Final figure, complete","2013","311199","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","66","Estimate - de jure","Final figure, complete","2013","313278","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","67","Census - de jure - complete tabulation","Final figure, complete","2014","302191","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","67","Estimate - de jure","Final figure, complete","2013","311420","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","67","Estimate - de jure","Final figure, complete","2013","302665","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","68","Census - de jure - complete tabulation","Final figure, complete","2014","284518","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","68","Estimate - de jure","Final figure, complete","2013","289369","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","68","Estimate - de jure","Final figure, complete","2013","276090","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","69","Census - de jure - complete tabulation","Final figure, complete","2014","247538","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","69","Estimate - de jure","Final figure, complete","2013","258169","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","69","Estimate - de jure","Final figure, complete","2013","247856","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","70","Census - de jure - complete tabulation","Final figure, complete","2014","235967","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","70","Estimate - de jure","Final figure, complete","2013","232241","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","70","Estimate - de jure","Final figure, complete","2013","239234","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2014","1162621","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","71","Census - de jure - complete tabulation","Final figure, complete","2014","243910","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","71","Estimate - de jure","Final figure, complete","2013","240410","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","71","Estimate - de jure","Final figure, complete","2013","241824","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","72","Census - de jure - complete tabulation","Final figure, complete","2014","237242","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","72","Estimate - de jure","Final figure, complete","2013","237351","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","72","Estimate - de jure","Final figure, complete","2013","237062","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","73","Census - de jure - complete tabulation","Final figure, complete","2014","228577","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","73","Estimate - de jure","Final figure, complete","2013","230545","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","73","Estimate - de jure","Final figure, complete","2013","227470","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","74","Census - de jure - complete tabulation","Final figure, complete","2014","216925","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","74","Estimate - de jure","Final figure, complete","2013","217713","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","74","Estimate - de jure","Final figure, complete","2013","215256","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","75","Census - de jure - complete tabulation","Final figure, complete","2014","203623","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","75","Estimate - de jure","Final figure, complete","2013","205743","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","75","Estimate - de jure","Final figure, complete","2013","203938","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2014","903433","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","76","Census - de jure - complete tabulation","Final figure, complete","2014","192863","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","76","Estimate - de jure","Final figure, complete","2013","194943","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","76","Estimate - de jure","Final figure, complete","2013","190662","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","77","Census - de jure - complete tabulation","Final figure, complete","2014","177200","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","77","Estimate - de jure","Final figure, complete","2013","178995","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","77","Estimate - de jure","Final figure, complete","2013","177668","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","78","Census - de jure - complete tabulation","Final figure, complete","2014","169341","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","78","Estimate - de jure","Final figure, complete","2013","168328","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","78","Estimate - de jure","Final figure, complete","2013","169446","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","79","Census - de jure - complete tabulation","Final figure, complete","2014","160406","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","79","Estimate - de jure","Final figure, complete","2013","162073","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","79","Estimate - de jure","Final figure, complete","2013","161191","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","80","Census - de jure - complete tabulation","Final figure, complete","2014","151307","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","80","Estimate - de jure","Final figure, complete","2013","151412","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","80","Estimate - de jure","Final figure, complete","2013","149150","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2014","615163","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","81","Census - de jure - complete tabulation","Final figure, complete","2014","135432","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","81","Estimate - de jure","Final figure, complete","2013","137671","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","81","Estimate - de jure","Final figure, complete","2013","135158","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","82","Census - de jure - complete tabulation","Final figure, complete","2014","122000","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","82","Estimate - de jure","Final figure, complete","2013","123344","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","82","Estimate - de jure","Final figure, complete","2013","120992","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","83","Census - de jure - complete tabulation","Final figure, complete","2014","107690","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","83","Estimate - de jure","Final figure, complete","2013","109283","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","83","Estimate - de jure","Final figure, complete","2013","108838","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","84","Census - de jure - complete tabulation","Final figure, complete","2014","98734","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","84","Estimate - de jure","Final figure, complete","2013","98834","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","84","Estimate - de jure","Final figure, complete","2013","97966","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","85","Census - de jure - complete tabulation","Final figure, complete","2014","86632","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","85","Estimate - de jure","Final figure, complete","2013","87567","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","85","Estimate - de jure","Final figure, complete","2013","85780","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2014","324063","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","86","Census - de jure - complete tabulation","Final figure, complete","2014","73838","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","86","Estimate - de jure","Final figure, complete","2013","74967","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","86","Estimate - de jure","Final figure, complete","2013","73960","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","87","Census - de jure - complete tabulation","Final figure, complete","2014","63423","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","87","Estimate - de jure","Final figure, complete","2013","64219","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","87","Estimate - de jure","Final figure, complete","2013","63199","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","88","Census - de jure - complete tabulation","Final figure, complete","2014","53466","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","88","Estimate - de jure","Final figure, complete","2013","53899","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","88","Estimate - de jure","Final figure, complete","2013","54266","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","89","Census - de jure - complete tabulation","Final figure, complete","2014","46704","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","89","Estimate - de jure","Final figure, complete","2013","46501","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","89","Estimate - de jure","Final figure, complete","2013","45578","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","90","Census - de jure - complete tabulation","Final figure, complete","2014","39225","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","90","Estimate - de jure","Final figure, complete","2013","125244","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2014","104072","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","90 +","Estimate - de jure","Final figure, complete","2013","130127","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","91","Census - de jure - complete tabulation","Final figure, complete","2014","27900","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","92","Census - de jure - complete tabulation","Final figure, complete","2014","15863","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","93","Census - de jure - complete tabulation","Final figure, complete","2014","11418","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","94","Census - de jure - complete tabulation","Final figure, complete","2014","9666","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","95","Census - de jure - complete tabulation","Final figure, complete","2014","7114","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","95 - 99","Census - de jure - complete tabulation","Final figure, complete","2014","19756","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","96","Census - de jure - complete tabulation","Final figure, complete","2014","5356","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","97","Census - de jure - complete tabulation","Final figure, complete","2014","3503","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","98","Census - de jure - complete tabulation","Final figure, complete","2014","2371","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","99","Census - de jure - complete tabulation","Final figure, complete","2014","1412","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Male","100 +","Census - de jure - complete tabulation","Final figure, complete","2014","2075","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2014","32154035","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Total","Estimate - de jure","Final figure, complete","2013","32187886","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","Total","Estimate - de jure","Final figure, complete","2013","32071042","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","0","Census - de jure - complete tabulation","Final figure, complete","2014","388129","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","0","Estimate - de jure","Final figure, complete","2013","390827","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","0","Estimate - de jure","Final figure, complete","2013","388750","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","2014","1911459","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","1","Census - de jure - complete tabulation","Final figure, complete","2014","385376","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","1","Estimate - de jure","Final figure, complete","2013","385277","2"
"United Kingdom of Great Britain and Northern Ireland","2011","Total","Female","1","Estimate - de jure","Final figure, complete","2013","383460","2"
